Order_ID,Date,Brand,Model_Name,Laptop_Type,City,State,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
4419,2022-01-03,Lenovo,IdeaPad 3,Ultrabook,Delhi,Gujarat,5,91687,76196,458435,77455
4420,2023-02-18,Asus,ZenBook 14,Business,Chennai,Gujarat,3,116977,91353,350931,76872
4421,2023-12-01,Dell,Latitude 5420,Business,Delhi,Gujarat,4,79222,60626,316888,74384
4422,2025-11-28,HP,Envy x360,Gaming,Hyderabad,Maharashtra,4,145150,107108,580600,152168
4423,2025-05-07,MSI,Stealth 15M,Workstation,Delhi,Telangana,1,164814,112615,164814,52199
4424,2025-10-10,Apple,MacBook Air M1,2-in-1,Pune,Gujarat,2,152376,111581,304752,81590
4425,2023-05-16,Samsung,Galaxy Book3,Workstation,Bengaluru,Punjab,2,93720,62469,187440,62502
4426,2023-11-15,Samsung,Galaxy Book2,Ultrabook,Jaipur,Punjab,4,99991,71258,399964,114932
4427,2025-10-21,HP,EliteBook 840,Workstation,Mumbai,Gujarat,1,60570,41851,60570,18719
4428,2025-12-17,Asus,ROG Strix G15,Business,Mumbai,Karnataka,4,149197,112869,596788,145312
4429,2025-07-17,Acer,Predator Helios 300,Workstation,Bengaluru,Telangana,3,44759,30886,134277,41619
4430,2023-08-11,Lenovo,Legion 5,Student,Chennai,Gujarat,5,92653,73440,463265,96065
4431,2022-12-04,Acer,Predator Helios 300,Business,Bengaluru,Punjab,5,91313,76407,456565,74530
4432,2025-02-11,MSI,GF63 Thin,Workstation,Pune,West Bengal,3,45167,36443,135501,26172
4433,2023-03-14,Acer,Predator Helios 300,Workstation,Bengaluru,Punjab,1,167374,115907,167374,51467
4434,2024-12-21,Samsung,Galaxy Book Pro,Workstation,Ahmedabad,Gujarat,3,173070,120470,519210,157800
4435,2024-12-26,Asus,TUF F15,Student,Chandigarh,Rajasthan,2,160735,105840,321470,109790
4436,2025-05-11,Samsung,Galaxy Book3,Gaming,Hyderabad,West Bengal,3,55515,46420,166545,27285
4437,2025-02-06,Samsung,Galaxy Book Pro,Student,Chandigarh,West Bengal,5,97925,76906,489625,105095
4438,2026-01-06,Dell,G15,Business,Ahmedabad,Delhi,1,42271,29145,42271,13126
4439,2023-02-20,MSI,Stealth 15M,Workstation,Mumbai,Telangana,2,147414,120153,294828,54522
4440,2025-07-03,MSI,GF63 Thin,Workstation,Ahmedabad,Maharashtra,5,100919,68269,504595,163250
4441,2023-04-26,HP,Victus 16,Business,Pune,Punjab,1,65082,45077,65082,20005
4442,2024-01-26,Samsung,Galaxy Book2,Ultrabook,Kolkata,Telangana,4,121473,89490,485892,127932
4443,2022-10-31,Dell,XPS 13,Gaming,Chandigarh,Delhi,1,134540,98109,134540,36431
4444,2024-12-22,MSI,GF63 Thin,Business,Ahmedabad,Rajasthan,4,114096,92043,456384,88212
4445,2023-11-23,Apple,MacBook Pro 16,Student,Chandigarh,Punjab,3,86370,69433,259110,50811
4446,2022-10-29,Samsung,Galaxy Book Pro,Workstation,Hyderabad,Maharashtra,3,88077,67932,264231,60435
4447,2025-07-03,Asus,TUF F15,Ultrabook,Mumbai,Gujarat,3,131184,106887,393552,72891
4448,2023-05-05,Asus,ZenBook 14,Workstation,Hyderabad,Tamil Nadu,5,116548,76313,582740,201175
4449,2022-11-09,Acer,Predator Helios 300,Ultrabook,Delhi,Delhi,2,137095,106923,274190,60344
4450,2025-09-02,Samsung,Galaxy Book Pro,2-in-1,Pune,West Bengal,4,130554,85995,522216,178236
4451,2025-07-26,Samsung,Galaxy Book Pro,Ultrabook,Hyderabad,Maharashtra,2,177219,115219,354438,124000
4452,2025-11-19,Asus,ROG Strix G15,Business,Mumbai,Punjab,1,132610,111416,132610,21194
4453,2022-04-18,HP,Pavilion 14,Student,Bengaluru,Karnataka,2,41573,28673,83146,25800
4454,2025-04-22,MSI,GF63 Thin,Workstation,Chandigarh,Gujarat,1,143451,118544,143451,24907
4455,2022-05-12,MSI,GF63 Thin,2-in-1,Ahmedabad,Punjab,3,137642,102458,412926,105552
4456,2025-08-19,Lenovo,ThinkPad E14,Ultrabook,Mumbai,Rajasthan,4,115644,78429,462576,148860
4457,2025-11-20,Acer,Nitro 5,Ultrabook,Ahmedabad,Punjab,5,84619,69564,423095,75275
4458,2022-08-07,HP,Envy x360,Student,Chennai,West Bengal,1,50339,38355,50339,11984
4459,2022-12-30,HP,Victus 16,2-in-1,Ahmedabad,West Bengal,2,148068,102142,296136,91852
4460,2025-05-16,Dell,Latitude 5420,Workstation,Ahmedabad,Rajasthan,4,133956,88475,535824,181924
4461,2022-07-24,MSI,GF63 Thin,Business,Jaipur,Rajasthan,2,56684,40083,113368,33202
4462,2022-07-21,HP,Pavilion 14,Business,Pune,Tamil Nadu,5,112027,75021,560135,185030
4463,2025-12-28,Asus,ROG Strix G15,2-in-1,Chandigarh,Gujarat,2,112701,81823,225402,61756
4464,2025-08-14,MSI,GF63 Thin,Business,Bengaluru,West Bengal,3,144449,112115,433347,97002
4465,2025-06-30,Acer,Aspire 7,2-in-1,Hyderabad,Punjab,1,155141,126448,155141,28693
4466,2026-02-06,Acer,Swift 3,Ultrabook,Mumbai,Punjab,3,167523,118926,502569,145791
4467,2023-07-27,Lenovo,IdeaPad 3,Gaming,Hyderabad,Gujarat,3,145521,96572,436563,146847
4468,2026-01-11,MSI,Stealth 15M,Student,Mumbai,Rajasthan,1,112811,89636,112811,23175
4469,2023-03-11,Samsung,Galaxy Book3,Business,Bengaluru,Karnataka,1,75407,52414,75407,22993
4470,2025-04-14,Asus,VivoBook 15,Workstation,Ahmedabad,Rajasthan,3,153951,109655,461853,132888
4471,2022-06-27,Dell,XPS 13,Gaming,Bengaluru,Telangana,4,97632,76920,390528,82848
4472,2023-12-07,Apple,MacBook Air M2,Student,Pune,Tamil Nadu,4,59139,50059,236556,36320
4473,2025-09-27,HP,Victus 16,Workstation,Hyderabad,Tamil Nadu,2,160436,110593,320872,99686
4474,2023-02-02,Asus,TUF F15,Gaming,Chandigarh,Tamil Nadu,4,179930,149905,719720,120100
4475,2024-03-22,Samsung,Galaxy Book3,Student,Bengaluru,Telangana,4,100810,67023,403240,135148
4476,2024-05-15,Apple,MacBook Pro 16,Gaming,Hyderabad,Gujarat,1,128428,108253,128428,20175
4477,2022-05-28,Apple,MacBook Air M1,2-in-1,Pune,West Bengal,4,49056,35005,196224,56204
4478,2024-05-18,Acer,Predator Helios 300,2-in-1,Chandigarh,Karnataka,5,94648,76124,473240,92620
4479,2022-08-16,MSI,GF63 Thin,Ultrabook,Kolkata,Karnataka,4,79852,52382,319408,109880
4480,2025-03-20,Dell,XPS 13,Ultrabook,Hyderabad,Karnataka,1,66060,54900,66060,11160
4481,2025-07-30,Asus,TUF F15,2-in-1,Mumbai,Karnataka,5,81413,60787,407065,103130
4482,2025-05-12,HP,Pavilion 14,Business,Hyderabad,Tamil Nadu,3,128185,103838,384555,73041
4483,2025-10-25,Acer,Predator Helios 300,2-in-1,Delhi,Telangana,5,171613,125759,858065,229270
4484,2024-12-11,MSI,Katana GF66,2-in-1,Ahmedabad,Karnataka,5,156176,127735,780880,142205
4485,2025-09-28,MSI,Katana GF66,Workstation,Mumbai,Rajasthan,3,155300,116950,465900,115050
4486,2026-01-11,Asus,ROG Strix G15,2-in-1,Pune,Gujarat,3,133912,94998,401736,116742
4487,2023-02-27,Acer,Aspire 7,Student,Delhi,West Bengal,1,179592,120712,179592,58880
4488,2023-01-24,Asus,ZenBook 14,Business,Jaipur,Rajasthan,4,172897,134207,691588,154760
4489,2026-01-10,Acer,Swift 3,2-in-1,Hyderabad,Delhi,2,147643,113141,295286,69004
4490,2022-05-04,HP,Victus 16,Workstation,Pune,Rajasthan,2,70824,46699,141648,48250
4491,2023-11-26,Samsung,Galaxy Book Pro,Workstation,Chandigarh,Karnataka,3,54438,37882,163314,49668
4492,2024-07-10,Asus,ROG Strix G15,2-in-1,Jaipur,Rajasthan,5,103671,86748,518355,84615
4493,2025-12-09,HP,Envy x360,Student,Chandigarh,Delhi,2,128269,100764,256538,55010
4494,2023-08-27,Apple,MacBook Pro 16,Business,Hyderabad,Rajasthan,2,107661,86856,215322,41610
4495,2024-09-18,Dell,Latitude 5420,Gaming,Bengaluru,Rajasthan,1,85123,62816,85123,22307
4496,2022-03-11,HP,Victus 16,Workstation,Chandigarh,Tamil Nadu,3,55267,41614,165801,40959
4497,2022-07-13,Asus,VivoBook 15,Student,Pune,Tamil Nadu,1,90653,75663,90653,14990
4498,2025-10-23,Acer,Nitro 5,Workstation,Bengaluru,Maharashtra,1,127669,87353,127669,40316
4499,2025-07-24,Acer,Predator Helios 300,Workstation,Bengaluru,Karnataka,3,46925,39469,140775,22368
4500,2022-02-08,Asus,ZenBook 14,Student,Bengaluru,Maharashtra,3,140566,115258,421698,75924
4501,2024-03-11,Asus,ROG Strix G15,Workstation,Jaipur,Maharashtra,5,50230,38037,251150,60965
4502,2023-09-13,Samsung,Galaxy Book3,Workstation,Jaipur,Telangana,2,164628,119519,329256,90218
4503,2025-02-06,Lenovo,IdeaPad 3,Business,Chandigarh,Maharashtra,4,113235,95586,452940,70596
4504,2025-09-16,Apple,MacBook Pro 14,Business,Hyderabad,Tamil Nadu,4,54238,41858,216952,49520
4505,2025-02-24,Dell,Latitude 5420,Gaming,Mumbai,Rajasthan,1,71763,54847,71763,16916
4506,2023-07-21,Lenovo,Legion 5,Gaming,Pune,Tamil Nadu,4,137310,115907,549240,85612
4507,2025-04-24,Acer,Nitro 5,Student,Bengaluru,Rajasthan,4,41032,26693,164128,57356
4508,2022-06-29,Samsung,Galaxy Book3,Business,Chandigarh,West Bengal,2,78044,59496,156088,37096
4509,2024-07-21,Asus,TUF F15,Gaming,Chandigarh,West Bengal,1,174531,128533,174531,45998
4510,2024-11-29,Lenovo,Legion 5,Student,Jaipur,Rajasthan,5,174997,147610,874985,136935
4511,2025-06-26,Asus,VivoBook 15,Business,Pune,Telangana,3,147695,111659,443085,108108
4512,2023-09-02,Samsung,Galaxy Book3,2-in-1,Mumbai,Punjab,3,68101,53939,204303,42486
4513,2022-01-22,HP,Envy x360,2-in-1,Pune,Gujarat,1,165711,131485,165711,34226
4514,2025-02-19,Lenovo,IdeaPad 3,Student,Hyderabad,Punjab,4,110224,76826,440896,133592
4515,2023-08-24,Apple,MacBook Air M1,Business,Hyderabad,Tamil Nadu,3,140441,118110,421323,66993
4516,2024-10-25,Apple,MacBook Pro 16,2-in-1,Mumbai,West Bengal,2,149411,105122,298822,88578
4517,2023-12-25,Dell,G15,Student,Kolkata,West Bengal,1,125713,101439,125713,24274
4518,2025-08-16,MSI,GF63 Thin,2-in-1,Mumbai,Punjab,5,127185,89729,635925,187280
4519,2025-04-04,MSI,Katana GF66,Student,Mumbai,Karnataka,1,161244,128091,161244,33153
4520,2022-11-28,Acer,Nitro 5,Gaming,Chennai,Tamil Nadu,5,44362,33164,221810,55990
4521,2024-05-17,Acer,Predator Helios 300,2-in-1,Mumbai,Telangana,4,50950,37273,203800,54708
4522,2022-07-24,Dell,G15,Business,Mumbai,Karnataka,2,40519,28709,81038,23620
4523,2024-02-19,Acer,Predator Helios 300,Student,Chandigarh,Punjab,2,119669,78574,239338,82190
4524,2024-07-08,Asus,TUF F15,Student,Ahmedabad,West Bengal,5,41726,28870,208630,64280
4525,2025-01-30,Lenovo,Yoga Slim 7,2-in-1,Chennai,Punjab,5,110255,74593,551275,178310
4526,2022-06-10,Dell,Inspiron 15,Student,Bengaluru,Rajasthan,2,169331,114622,338662,109418
4527,2023-02-20,Lenovo,IdeaPad 3,Gaming,Bengaluru,Rajasthan,4,65364,47129,261456,72940
4528,2024-03-06,MSI,Stealth 15M,Ultrabook,Chennai,West Bengal,4,126265,98937,505060,109312
4529,2026-03-06,Dell,Inspiron 15,Gaming,Kolkata,Rajasthan,5,59416,45715,297080,68505
4530,2022-02-20,Dell,G15,Gaming,Chennai,Tamil Nadu,3,139742,111315,419226,85281
4531,2023-05-02,MSI,GF63 Thin,Student,Hyderabad,Rajasthan,2,93588,71093,187176,44990
4532,2024-02-04,Apple,MacBook Pro 14,2-in-1,Kolkata,West Bengal,3,42173,31806,126519,31101
4533,2024-04-02,Lenovo,IdeaPad 3,Student,Jaipur,Rajasthan,1,106484,82607,106484,23877
4534,2025-09-08,MSI,GF63 Thin,Ultrabook,Delhi,Rajasthan,1,101972,69018,101972,32954
4535,2025-09-21,Apple,MacBook Pro 14,Workstation,Delhi,Rajasthan,5,55978,42195,279890,68915
4536,2026-01-03,Apple,MacBook Air M2,Gaming,Hyderabad,Tamil Nadu,4,168667,126011,674668,170624
4537,2024-10-19,Lenovo,ThinkPad E14,Gaming,Chandigarh,Tamil Nadu,4,128652,97375,514608,125108
4538,2024-03-10,Apple,MacBook Air M1,2-in-1,Pune,Gujarat,2,126370,95247,252740,62246
4539,2023-12-19,Dell,XPS 13,Student,Pune,Delhi,3,114320,96776,342960,52632
4540,2025-01-15,HP,EliteBook 840,Business,Jaipur,Maharashtra,1,147895,111638,147895,36257
4541,2026-01-19,HP,Pavilion 14,Ultrabook,Bengaluru,Rajasthan,2,125479,94478,250958,62002
4542,2024-08-20,Apple,MacBook Air M1,Student,Ahmedabad,Rajasthan,3,82510,60998,247530,64536
4543,2025-06-03,MSI,GF63 Thin,Business,Delhi,Delhi,1,58783,41506,58783,17277
4544,2022-03-14,MSI,Katana GF66,Ultrabook,Ahmedabad,Tamil Nadu,2,61059,43577,122118,34964
4545,2025-07-31,Acer,Aspire 7,Workstation,Jaipur,Karnataka,3,50186,37635,150558,37653
4546,2024-10-27,Lenovo,IdeaPad 3,2-in-1,Hyderabad,Tamil Nadu,3,69368,56406,208104,38886
4547,2022-11-18,Apple,MacBook Air M1,Student,Hyderabad,Delhi,2,110563,77267,221126,66592
4548,2024-09-21,HP,Envy x360,Student,Pune,West Bengal,2,120671,83363,241342,74616
4549,2024-06-07,Lenovo,ThinkPad E14,Gaming,Chandigarh,Punjab,1,111750,77721,111750,34029
4550,2024-06-19,MSI,GF63 Thin,2-in-1,Chandigarh,Rajasthan,5,82928,58198,414640,123650
4551,2025-06-05,Dell,G15,2-in-1,Hyderabad,Maharashtra,5,94281,63799,471405,152410
4552,2022-04-16,Dell,XPS 13,Workstation,Hyderabad,West Bengal,4,87004,72067,348016,59748
4553,2023-11-06,Acer,Nitro 5,Business,Kolkata,Maharashtra,5,61016,42775,305080,91205
4554,2023-11-29,Samsung,Galaxy Book2,Business,Hyderabad,Punjab,5,72714,53083,363570,98155
4555,2024-01-23,MSI,Katana GF66,Workstation,Chennai,Gujarat,4,103513,68521,414052,139968
4556,2024-10-01,Dell,XPS 13,Gaming,Chennai,Delhi,2,86654,65371,173308,42566
4557,2023-11-22,Dell,Latitude 5420,2-in-1,Kolkata,Telangana,1,120390,85839,120390,34551
4558,2025-09-01,Apple,MacBook Air M1,2-in-1,Chandigarh,Maharashtra,4,43390,29433,173560,55828
4559,2024-09-17,Apple,MacBook Air M2,Gaming,Pune,Gujarat,4,113243,91693,452972,86200
4560,2022-08-12,Acer,Nitro 5,Business,Pune,Karnataka,2,101807,79904,203614,43806
4561,2025-08-30,HP,Pavilion 14,Workstation,Chandigarh,Telangana,4,90736,65865,362944,99484
4562,2022-07-08,HP,EliteBook 840,Workstation,Pune,Karnataka,3,159433,115163,478299,132810
4563,2025-03-17,Acer,Predator Helios 300,Gaming,Delhi,Telangana,2,55744,37983,111488,35522
4564,2025-05-28,Dell,XPS 13,Business,Delhi,Maharashtra,2,103129,86914,206258,32430
4565,2025-11-20,HP,EliteBook 840,Business,Delhi,Telangana,3,115144,86298,345432,86538
4566,2025-05-04,Acer,Predator Helios 300,2-in-1,Kolkata,West Bengal,5,68444,47402,342220,105210
4567,2025-03-06,HP,EliteBook 840,Student,Mumbai,Telangana,3,93145,63398,279435,89241
4568,2025-07-30,Apple,MacBook Air M2,Student,Pune,Maharashtra,2,54178,39663,108356,29030
4569,2023-06-01,Apple,MacBook Air M1,Business,Kolkata,Rajasthan,3,140356,111848,421068,85524
4570,2023-01-15,Apple,MacBook Pro 14,Student,Chandigarh,Punjab,2,64201,50348,128402,27706
4571,2023-11-13,Dell,XPS 13,Gaming,Bengaluru,Tamil Nadu,4,44378,28940,177512,61752
4572,2025-11-30,HP,Victus 16,Student,Mumbai,West Bengal,2,56324,40637,112648,31374
4573,2024-05-21,Dell,Inspiron 15,Student,Pune,Punjab,1,75013,52973,75013,22040
4574,2022-09-19,HP,Envy x360,Student,Pune,Karnataka,3,92894,74282,278682,55836
4575,2025-03-12,Lenovo,Legion 5,Gaming,Pune,Maharashtra,4,109228,73100,436912,144512
4576,2022-11-15,Acer,Swift 3,2-in-1,Pune,Punjab,1,122037,97995,122037,24042
4577,2025-12-17,Asus,VivoBook 15,Ultrabook,Ahmedabad,Karnataka,4,131434,92775,525736,154636
4578,2026-01-27,Samsung,Galaxy Book Pro,2-in-1,Bengaluru,Delhi,4,111018,85759,444072,101036
4579,2022-09-17,HP,Pavilion 14,Gaming,Ahmedabad,Telangana,5,59349,45976,296745,66865
4580,2022-05-02,HP,EliteBook 840,Gaming,Ahmedabad,Punjab,2,130384,105630,260768,49508
4581,2025-07-22,Dell,Inspiron 15,Gaming,Ahmedabad,Gujarat,2,104901,89040,209802,31722
4582,2024-10-19,Asus,TUF F15,Ultrabook,Chandigarh,West Bengal,4,179559,152589,718236,107880
4583,2022-12-07,Acer,Nitro 5,Gaming,Bengaluru,Karnataka,3,48719,35252,146157,40401
4584,2025-12-05,HP,Pavilion 14,Gaming,Chennai,Delhi,3,146673,106663,440019,120030
4585,2025-10-22,Apple,MacBook Pro 14,Ultrabook,Hyderabad,Rajasthan,3,178050,118654,534150,178188
4586,2022-07-23,MSI,Stealth 15M,Business,Jaipur,Gujarat,5,99473,78722,497365,103755
4587,2024-02-05,Dell,XPS 13,Student,Chennai,Punjab,4,114132,76408,456528,150896
4588,2023-10-29,Asus,ROG Strix G15,Workstation,Ahmedabad,Tamil Nadu,3,160776,136046,482328,74190
4589,2024-01-03,Asus,ROG Strix G15,Business,Kolkata,Maharashtra,5,120397,98776,601985,108105
4590,2025-12-21,Asus,VivoBook 15,Student,Jaipur,Punjab,3,171407,125732,514221,137025
4591,2022-12-12,Dell,Latitude 5420,Student,Delhi,Tamil Nadu,4,149048,100127,596192,195684
4592,2023-04-04,Acer,Nitro 5,Gaming,Chandigarh,Tamil Nadu,5,136139,96903,680695,196180
4593,2023-08-05,Lenovo,IdeaPad 3,2-in-1,Jaipur,Maharashtra,1,46528,30571,46528,15957
4594,2025-07-31,Asus,ROG Strix G15,Business,Chennai,Tamil Nadu,2,119198,92736,238396,52924
4595,2025-11-20,Apple,MacBook Air M1,Ultrabook,Ahmedabad,West Bengal,3,103615,75300,310845,84945
4596,2023-01-09,Samsung,Galaxy Book Pro,2-in-1,Chennai,Gujarat,5,145084,117100,725420,139920
4597,2023-04-17,Apple,MacBook Pro 14,Student,Mumbai,Rajasthan,5,123030,86617,615150,182065
4598,2022-02-04,MSI,Katana GF66,Ultrabook,Ahmedabad,Maharashtra,4,100826,76053,403304,99092
4599,2024-01-05,MSI,Katana GF66,Gaming,Chennai,West Bengal,5,147564,116121,737820,157215
4600,2025-11-28,Samsung,Galaxy Book Pro,2-in-1,Kolkata,Maharashtra,3,104144,73017,312432,93381
4601,2024-11-21,Lenovo,ThinkPad E14,Workstation,Chennai,Gujarat,2,141432,116363,282864,50138
4602,2022-09-22,Dell,XPS 13,2-in-1,Ahmedabad,West Bengal,5,77941,54322,389705,118095
4603,2024-10-06,MSI,GF63 Thin,Gaming,Mumbai,Maharashtra,1,58650,43752,58650,14898
4604,2024-08-19,Dell,Inspiron 15,2-in-1,Chennai,Telangana,3,77867,57237,233601,61890
4605,2024-09-09,HP,EliteBook 840,Business,Ahmedabad,Punjab,5,113534,91674,567670,109300
4606,2025-03-21,HP,Victus 16,Gaming,Kolkata,Tamil Nadu,3,79796,57981,239388,65445
4607,2025-09-28,Asus,VivoBook 15,Gaming,Kolkata,Tamil Nadu,2,92586,63471,185172,58230
4608,2022-05-14,Acer,Nitro 5,Business,Chandigarh,West Bengal,5,81667,59482,408335,110925
4609,2024-02-29,Acer,Aspire 7,Student,Kolkata,Telangana,3,131600,93636,394800,113892
4610,2022-08-31,Apple,MacBook Air M2,2-in-1,Chandigarh,Gujarat,4,96668,63108,386672,134240
4611,2024-07-26,MSI,GF63 Thin,2-in-1,Chennai,Telangana,3,127061,93413,381183,100944
4612,2024-01-03,Acer,Nitro 5,Student,Hyderabad,Gujarat,4,46212,30122,184848,64360
4613,2022-11-07,HP,EliteBook 840,Student,Mumbai,Tamil Nadu,3,179519,128604,538557,152745
4614,2024-11-14,Acer,Predator Helios 300,Ultrabook,Mumbai,Gujarat,2,166930,125663,333860,82534
4615,2022-11-05,Asus,TUF F15,Ultrabook,Chandigarh,Delhi,1,137719,113097,137719,24622
4616,2024-06-19,Asus,ZenBook 14,Gaming,Pune,Gujarat,5,80231,52462,401155,138845
4617,2022-03-15,MSI,Katana GF66,Gaming,Kolkata,Telangana,5,138694,110723,693470,139855
4618,2023-02-06,Apple,MacBook Air M1,Ultrabook,Chandigarh,Karnataka,5,65136,54503,325680,53165
4619,2026-02-08,HP,Victus 16,Ultrabook,Chennai,Karnataka,5,84355,59559,421775,123980
4620,2022-05-17,Dell,Latitude 5420,Ultrabook,Ahmedabad,Punjab,4,54210,38817,216840,61572
4621,2024-11-29,Acer,Aspire 7,Gaming,Bengaluru,Punjab,5,93925,77866,469625,80295
4622,2026-02-15,HP,EliteBook 840,2-in-1,Delhi,Karnataka,4,160360,115468,641440,179568
4623,2023-06-06,Samsung,Galaxy Book2,Business,Delhi,Telangana,5,118309,78938,591545,196855
4624,2025-01-27,MSI,Katana GF66,2-in-1,Chandigarh,Tamil Nadu,1,101166,70685,101166,30481
4625,2022-12-25,Acer,Nitro 5,2-in-1,Pune,Gujarat,3,171330,116503,513990,164481
4626,2022-04-23,MSI,Stealth 15M,Student,Bengaluru,Telangana,2,172078,144566,344156,55024
4627,2023-07-24,Apple,MacBook Pro 14,Business,Pune,Tamil Nadu,5,81872,67864,409360,70040
4628,2023-12-14,Acer,Nitro 5,Ultrabook,Chandigarh,Telangana,1,87376,64617,87376,22759
4629,2025-05-05,Asus,ZenBook 14,Business,Bengaluru,Delhi,5,86474,67572,432370,94510
4630,2025-01-27,Lenovo,Yoga Slim 7,2-in-1,Bengaluru,Punjab,3,121105,86424,363315,104043
4631,2025-02-03,HP,EliteBook 840,2-in-1,Kolkata,Delhi,1,154429,114567,154429,39862
4632,2025-07-22,Acer,Nitro 5,Gaming,Chennai,Telangana,5,151537,102621,757685,244580
4633,2024-03-21,Acer,Nitro 5,Ultrabook,Mumbai,Maharashtra,4,44108,32281,176432,47308
4634,2024-08-04,MSI,Stealth 15M,Student,Pune,Gujarat,3,131312,106213,393936,75297
4635,2023-09-21,HP,EliteBook 840,Ultrabook,Jaipur,Karnataka,1,116132,77566,116132,38566
4636,2025-07-21,Lenovo,ThinkPad E14,Student,Kolkata,Telangana,4,84159,61721,336636,89752
4637,2025-12-22,MSI,GF63 Thin,Workstation,Bengaluru,Gujarat,4,69537,49339,278148,80792
4638,2023-07-29,Dell,G15,Business,Hyderabad,Telangana,3,113903,93944,341709,59877
4639,2024-09-12,Lenovo,Yoga Slim 7,Business,Mumbai,Tamil Nadu,5,114628,75515,573140,195565
4640,2025-04-27,Lenovo,ThinkPad E14,Student,Chandigarh,Rajasthan,3,173512,145299,520536,84639
4641,2024-03-09,Samsung,Galaxy Book3,Workstation,Chennai,Rajasthan,2,93955,64286,187910,59338
4642,2022-02-03,Asus,ZenBook 14,2-in-1,Hyderabad,Karnataka,1,144162,108939,144162,35223
4643,2025-11-28,Apple,MacBook Pro 16,Ultrabook,Chennai,Punjab,1,153382,100334,153382,53048
4644,2026-01-02,Samsung,Galaxy Book3,Business,Chennai,Maharashtra,3,84249,56919,252747,81990
4645,2022-05-21,Apple,MacBook Pro 14,Ultrabook,Ahmedabad,Rajasthan,1,80247,53503,80247,26744
4646,2023-01-26,HP,Pavilion 14,Business,Ahmedabad,Gujarat,2,50882,36246,101764,29272
4647,2022-06-22,Dell,XPS 13,Ultrabook,Ahmedabad,Rajasthan,2,131585,98091,263170,66988
4648,2022-05-27,Samsung,Galaxy Book3,Business,Kolkata,Tamil Nadu,5,138113,111957,690565,130780
4649,2023-09-28,Asus,ROG Strix G15,Student,Hyderabad,Maharashtra,1,108886,73343,108886,35543
4650,2025-04-05,Apple,MacBook Air M2,Student,Chandigarh,Telangana,2,142382,103543,284764,77678
4651,2024-05-22,MSI,Stealth 15M,Business,Hyderabad,Maharashtra,2,125103,97578,250206,55050
4652,2025-01-04,HP,Pavilion 14,2-in-1,Delhi,Gujarat,4,45108,34244,180432,43456
4653,2024-05-01,Samsung,Galaxy Book2,Workstation,Bengaluru,West Bengal,5,126868,99040,634340,139140
4654,2022-06-29,Acer,Swift 3,Gaming,Chennai,Punjab,1,156233,128880,156233,27353
4655,2022-07-26,Asus,VivoBook 15,Student,Delhi,Karnataka,4,81326,66306,325304,60080
4656,2023-06-30,Apple,MacBook Pro 14,Workstation,Delhi,Tamil Nadu,5,164927,119926,824635,225005
4657,2022-08-08,Asus,VivoBook 15,Gaming,Jaipur,Karnataka,4,171343,130677,685372,162664
4658,2025-12-30,Asus,TUF F15,Student,Ahmedabad,Rajasthan,5,136815,97756,684075,195295
4659,2023-04-19,Dell,Latitude 5420,Ultrabook,Jaipur,Telangana,4,153024,129788,612096,92944
4660,2025-05-24,Lenovo,Legion 5,Business,Chandigarh,Maharashtra,5,96034,81510,480170,72620
4661,2025-10-16,Dell,Latitude 5420,Student,Chennai,Karnataka,1,44377,32995,44377,11382
4662,2022-11-19,Dell,G15,Student,Delhi,Punjab,2,155241,131737,310482,47008
4663,2022-03-07,Asus,ZenBook 14,2-in-1,Bengaluru,Punjab,1,53790,37920,53790,15870
4664,2025-09-10,Dell,G15,Student,Chennai,Karnataka,2,99268,67718,198536,63100
4665,2022-12-13,MSI,Katana GF66,Business,Chennai,Punjab,4,66490,53808,265960,50728
4666,2022-10-06,Acer,Predator Helios 300,Workstation,Jaipur,Punjab,1,131369,108210,131369,23159
4667,2024-08-12,MSI,Stealth 15M,Student,Kolkata,Telangana,4,53004,41950,212016,44216
4668,2025-11-05,Dell,Inspiron 15,2-in-1,Delhi,Telangana,1,53599,43322,53599,10277
4669,2026-02-14,MSI,GF63 Thin,Student,Mumbai,Karnataka,4,60794,51214,243176,38320
4670,2025-08-19,Samsung,Galaxy Book Pro,Business,Hyderabad,Rajasthan,2,61914,49848,123828,24132
4671,2025-11-29,Apple,MacBook Air M1,Student,Pune,Karnataka,1,134594,110494,134594,24100
